1, 1597, 20072, 4765.033333, 27.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 20072, 5646.094444, 43.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 1597, 20072, 5820.333333, 45.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
1, 1597, 19128, 4903.866667, 32.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
2, 1597, 19128, 5566.338889, 41.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
3, 1597, 19128, 5785.081481, 43.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
4, 1597, 20889, 6181.066667, 46.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
5, 1597, 20889, 6591.711111, 49.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
6, 1597, 20951, 6927.362963, 53.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
7, 1597, 25599, 7321.025397, 56.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
8, 1597, 25599, 7563.647222, 58.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
9, 1597, 25599, 7741.713580, 59.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
10, 1597, 25599, 8007.932222, 62.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
11, 1597, 24250, 9848.644444, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
12, 1597, 24250, 9797.872222, 72.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
13, 2584, 30743, 10136.707407, 74.81%, 0.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
14, 2584, 30743, 10136.244444, 75.83%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
15, 2584, 30743, 10318.782222, 77.33%, 0.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
16, 2584, 30743, 10374.188889, 77.96%, 0.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
17, 2584, 30743, 10577.795238, 79.21%, 0.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
18, 2584, 30743, 10772.484722, 80.28%, 0.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
19, 2584, 34802, 10823.932099, 80.37%, 0.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
20, 2584, 34802, 11064.952222, 81.00%, 0.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
21, 2584, 36304, 13455.155556, 83.33%, 3.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
22, 2584, 36304, 14135.872222, 87.78%, 2.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%
